239781;214826844;5.0
243412;214821277;5.0
251963;214820248;5.0
251963;214820257;5.0
251963;214820814;3.0
255219;214536958;5.0
255219;214594678;5.0
255219;214612785;5.0
255219;214642560;5.0
255219;214716975;1.0
256149;214688098;5.0
257984;214840483;5.0
261158;214709822;5.0
262552;214555903;5.0
264374;214820261;5.0
265018;214573001;5.0
266082;214826829;5.0
267307;214577799;5.0
267696;214702895;5.0
270552;214696434;5.0
271092;214716973;5.0
271214;214687642;5.0
272864;214840762;5.0
273096;214832321;5.0
273096;214832428;5.0
273683;214684093;5.0
276182;214716673;5.0
276891;214536440;5.0
278766;214714717;5.0
279857;214551892;5.0
279857;214837485;5.0
280079;214573001;5.0
281424;214718220;5.0
282627;214705991;5.0
286881;214821279;5.0
286881;214826627;2.0
287986;214838527;5.0
288228;214826612;5.0
288228;214826615;2.0
288228;214826619;2.0
288228;214826621;1.0
289229;214691587;5.0
289229;214832420;5.0
289229;214832533;5.0
289229;214832535;5.0
289637;214833802;5.0
291441;214680371;5.0
297049;214545868;5.0
298217;214716767;5.0
298827;214821277;4.0
298827;214821285;0.0
304028;214840762;5.0
305826;214748297;5.0
306221;214821373;5.0
310321;214821285;2.0
310321;214826803;2.0
311597;214840762;5.0
312459;214717005;5.0
315479;214820413;5.0
315479;214826700;2.0
315852;214820252;5.0
316387;214838220;5.0
316916;214553837;5.0
316916;214684498;1.0
316916;214748282;5.0
316916;214821371;5.0
316916;214832400;5.0
316916;214832409;5.0
318464;214826606;3.0
318464;214840417;5.0
318464;214840419;5.0
320314;214840507;5.0
320709;214716977;5.0
321739;214748338;5.0
322142;214536386;5.0
322256;214840762;5.0
326998;214509084;5.0
327278;214820814;5.0
327278;214821373;2.0
327761;214710150;5.0
328687;214839313;5.0
330052;214820441;5.0
330052;214826801;2.0
332252;214821285;1.0
332252;214826801;2.0
332252;214826810;2.0
335699;214716928;2.0
335699;214716930;3.0
338232;214534847;5.0
338232;214826606;5.0
338232;214826799;5.0
339172;214744530;5.0
342221;214601197;5.0
343099;214821311;5.0
346643;214594592;5.0
348521;214567065;5.0
349008;214587307;5.0
352502;214553700;1.0
352502;214690847;5.0
352502;214819535;5.0
352502;214826900;3.0
358431;214821272;5.0
358431;214827020;2.0
360582;214744775;3.0
360582;214819376;1.0
360582;214820392;1.0
360582;214820396;2.0
360582;214821300;1.0
365131;214821277;4.0
365131;214821285;1.0
365917;214821277;5.0
367154;214826835;5.0
368356;214716937;5.0
368496;214716671;3.0
368496;214832657;2.0
368992;214684502;5.0
368992;214748295;1.0
368992;214753507;1.0
368992;214832552;5.0
372307;214664919;5.0
372307;214717410;5.0
372307;214821399;5.0
372307;214826625;2.0
372307;214826904;5.0
373523;214550055;5.0
373523;214565512;5.0
374128;214820201;1.0
374128;214821277;2.0
374128;214821290;1.0
375426;214601040;2.0
375426;214601042;5.0
376506;214743350;5.0
376506;214826608;1.0
376506;214826700;3.0
376506;214826801;2.0
377194;214820844;0.0
377194;214821305;4.0
377194;214826619;0.0
377668;214586634;5.0
377809;214536189;5.0
377809;214536197;5.0
377809;214819640;5.0
378382;214820231;5.0
378856;214716932;5.0
379759;214534282;5.0
382402;214826608;2.0
382402;214826700;5.0
382402;214826801;3.0
384493;214684498;5.0
384493;214821032;5.0
385678;214716971;3.0
385678;214838364;5.0
387772;214639337;5.0
388957;214826829;5.0
389193;214581690;5.0
389193;214832555;5.0
390698;214535621;5.0
391283;214583190;5.0
392009;214716926;5.0
392009;214716935;2.0
392009;214717003;2.0
395323;214838771;5.0
397836;214567404;2.0
397836;214821037;5.0
397836;214826835;2.0
400682;214698418;5.0
400682;214698420;5.0
400682;214791635;2.0
402769;214821277;5.0
403728;214832657;5.0
406949;214840434;5.0
407934;214664773;5.0
408482;214717003;5.0
409597;214819490;5.0
411696;214819762;5.0
412539;214821290;4.0
412539;214821292;1.0
416197;214652970;5.0
416197;214691319;5.0
416197;214821290;3.0
416197;214826955;1.0
418106;214612706;5.0
418106;214612738;4.0
422344;214821285;2.0
422344;214826803;2.0
430108;214644637;5.0
430108;214725547;5.0
430909;214838855;5.0
430909;214839041;5.0
430909;214839658;5.0
431866;214821277;5.0
432234;214745640;5.0
432234;214821028;2.0
432627;214717003;5.0
435344;214585395;5.0
435344;214826801;5.0
437209;214840865;5.0
437209;214840897;5.0
439014;214607602;5.0
439571;214744265;5.0
442914;214717003;5.0
447311;214696554;5.0
447311;214820392;4.0
448877;214577512;5.0
451633;214680422;5.0
454098;214833802;5.0
454164;214821290;5.0
455769;214669856;5.0
455769;214710099;5.0
455769;214711280;3.0
455769;214717511;5.0
455769;214821028;1.0
458482;214570517;5.0
458733;214838503;5.0
461509;214820383;5.0
461781;214586722;5.0
462131;214826705;5.0
463816;214537967;5.0
467533;214587384;5.0
467932;214836253;5.0
468656;214820233;5.0
468656;214820261;2.0
469757;214744775;1.0
469757;214819376;1.0
469757;214819762;1.0
469757;214820392;1.0
469757;214820400;2.0
469757;214820402;1.0
472911;214836129;5.0
475658;214839313;5.0
475777;214551913;5.0
475777;214753505;5.0
480243;214684093;5.0
480523;214821277;3.0
480523;214821290;2.0
481781;214826702;1.0
481781;214826955;5.0
482829;214821279;3.0
482829;214826955;4.0
485989;214826623;5.0
485989;214826625;5.0
487688;214551617;5.0
488231;214536440;5.0
492917;214711312;5.0
492917;214826891;5.0
495098;214821300;5.0
495098;214826934;5.0
495806;214820842;5.0
497802;214821390;5.0
498472;214837483;2.0
498472;214837485;3.0
498472;214838831;3.0
500281;214613861;5.0
500281;214644320;5.0
503271;214658773;5.0
503271;214709792;2.0
503271;214845525;5.0
505489;214535621;5.0
511194;214551810;0.0
511194;214551819;5.0
511194;214551890;5.0
511194;214551917;2.0
511194;214556477;5.0
515509;214821305;5.0
518457;214582942;5.0
519562;214829282;5.0
523371;214559960;5.0
524614;214644536;5.0
525162;214582952;5.0
528898;214706460;5.0
529639;214537775;5.0
529639;214540127;5.0
529639;214827013;2.0
531483;214821305;4.0
531483;214821307;1.0
533128;214712235;5.0
533587;214551902;5.0
537471;214826912;2.0
537471;214828987;2.0
542792;214844932;5.0
543873;214839017;5.0
546411;214844203;5.0
547561;214672942;5.0
550303;214684513;5.0
552054;214645241;5.0
552054;214748295;2.0
552054;214748304;2.0
552177;214718203;5.0
554248;214821305;5.0
562784;214748300;5.0
565122;214827011;5.0
567778;214838861;5.0
579914;214716928;5.0
580453;214832655;5.0
582961;214553700;5.0
584377;214580377;5.0
586156;214686317;5.0
586272;214826612;3.0
586272;214826615;1.0
586272;214826617;1.0
586272;214837485;5.0
588597;214718203;5.0
589702;214748295;5.0
595143;214717528;5.0
596779;214820456;5.0
596779;214821392;2.0
596779;214828987;2.0
597604;214551911;5.0
597882;214826803;5.0
598362;214601233;2.0
598362;214716015;5.0
599981;214718210;5.0
602377;214821307;5.0
605336;214652979;5.0
605336;214837258;5.0
606217;214827011;5.0
607581;214579288;5.0
607701;214712237;2.0
607701;214820192;5.0
610674;214583670;5.0
610674;214678389;5.0
610674;214716110;2.0
610674;214819410;1.0
610674;214819762;1.0
612142;214709634;5.0
612941;214702918;5.0
612941;214819464;5.0
612941;214819535;2.0
612941;214819550;5.0
612941;214820392;0.0
616322;214821339;5.0
627431;214600134;5.0
627977;214821302;2.0
627977;214821305;3.0
629989;214821277;5.0
632977;214829741;5.0
633528;214826912;5.0
634191;214613743;4.0
634191;214827009;2.0
634191;214827013;3.0
635364;214839313;5.0
639142;214821309;2.0
639142;214821341;2.0
639604;214678104;3.0
639604;214706216;2.0
639604;214829045;4.0
639604;214829336;2.0
641777;214717005;3.0
641777;214832657;2.0
642357;214535621;5.0
643121;214712402;5.0
643121;214821392;5.0
645124;214837442;3.0
645124;214837485;3.0
645124;214837487;5.0
646623;214641592;5.0
646623;214819410;1.0
646623;214839313;1.0
646623;214839999;1.0
646623;214840001;3.0
647871;214513408;5.0
647871;214717612;5.0
647977;214513346;5.0
647977;214565578;5.0
647977;214838550;5.0
647977;214838765;5.0
651773;214717003;5.0
652433;214612721;1.0
652433;214821305;4.0
654049;214821011;5.0
659308;214827009;5.0
664549;214684513;5.0
666451;214840931;5.0
668162;214601668;5.0
668162;214821290;3.0
668162;214828995;1.0
669629;214601040;5.0
669849;214748291;5.0
669849;214753507;2.0
670373;214819526;5.0
671313;214833800;5.0
671559;214738445;5.0
672768;214677924;5.0
672768;214677988;5.0
674877;214841060;5.0
675107;214827009;5.0
675346;214753507;5.0
676361;214835437;5.0
682191;214710159;5.0
682886;214553855;5.0
682886;214829008;5.0
682886;214840910;5.0
682886;214842452;5.0
684242;214702895;5.0
689171;214827011;2.0
689171;214827013;5.0
689549;214839795;5.0
690476;214821305;5.0
699681;214705991;5.0
701048;214744235;5.0
701048;214760113;5.0
702352;214833800;5.0
702826;214821302;2.0
702826;214821305;3.0
704483;214600485;5.0
704483;214676070;5.0
704483;214827026;5.0
705046;214826803;5.0
706046;214550636;5.0
706046;214586690;5.0
706046;214587399;5.0
706046;214630042;5.0
706046;214668193;5.0
706834;214837442;5.0
706834;214837485;5.0
710888;214563133;5.0
710888;214571188;5.0
710888;214613743;5.0
710888;214827009;1.0
712499;214601805;5.0
713214;214820252;5.0
716089;214684093;5.0
718131;214811739;5.0
724264;214717766;5.0
725033;214821390;5.0
725304;214753507;2.0
725304;214837252;5.0
725304;214837858;5.0
726576;214820392;1.0
726576;214826908;5.0
726576;214828982;5.0
726576;214835743;4.0
726576;214839600;2.0
726951;214684717;5.0
726951;214718398;5.0
727601;214820231;5.0
734522;214587650;5.0
737933;214718216;5.0
737933;214826747;5.0
737933;214827009;2.0
740242;214829085;5.0
741579;214515842;5.0
743473;214840537;5.0
743473;214842553;2.0
744163;214820252;5.0
744446;214821341;5.0
745579;214826837;5.0
745579;214826876;5.0
746068;214748291;5.0
746068;214748300;2.0
748206;214748293;5.0
749846;214587611;5.0
758358;214546031;5.0
760161;214537888;5.0
760161;214718409;5.0
760161;214839572;5.0
765322;214536302;5.0
766361;214820231;2.0
766361;214821277;2.0
766641;214641885;5.0
769988;214821277;4.0
769988;214821292;1.0
772979;214691467;5.0
772979;214691630;5.0
776636;214829004;5.0
776984;214827020;5.0
777549;214819376;5.0
779257;214829312;5.0
782554;214718210;5.0
783131;214821302;4.0
783131;214821309;2.0
783857;214687001;5.0
785952;214718370;5.0
788496;214829021;5.0
791058;214509864;5.0
793059;214536502;5.0
793059;214821277;2.0
793059;214821292;5.0
793801;214587317;2.0
793801;214613743;4.0
793801;214711297;5.0
794073;214829310;5.0
794593;214716932;2.0
794593;214829282;3.0
799199;214718210;5.0
802527;214518817;5.0
802527;214533375;5.0
802527;214600607;5.0
802527;214602377;5.0
802527;214602380;5.0
802527;214645697;5.0
802527;214668804;5.0
802527;214702927;5.0
806549;214511070;5.0
806549;214580293;2.0
806549;214714880;2.0
806659;214832559;5.0
814313;214601233;5.0
815813;214829310;5.0
819522;214537890;5.0
819522;214537935;5.0
820959;214584821;1.0
820959;214716902;5.0
820959;214717867;5.0
820959;214820237;5.0
829293;214821277;2.0
829293;214821290;3.0
829411;214842575;5.0
831603;214839313;5.0
834483;214839313;5.0
835322;214643902;5.0
835322;214725551;5.0
835753;214586949;5.0
836854;214706205;5.0
836854;214820252;2.0
836854;214841006;5.0
837898;214628891;5.0
838017;214839311;5.0
839546;214821298;5.0
839546;214827030;5.0
840161;214839313;0.0
840161;214839997;4.0
840161;214839999;2.0
840161;214840001;4.0
840401;214586443;5.0
840401;214711297;2.0
840401;214744775;1.0
840401;214819528;5.0
840401;214826612;2.0
840401;214827002;1.0
843182;214582485;5.0
843182;214820415;5.0
843182;214821305;2.0
843182;214827009;0.0
843182;214837485;1.0
843182;214840460;5.0
845692;214684115;2.0
845692;214685795;2.0
846032;214554450;5.0
846032;214821277;2.0
846032;214821290;2.0
846032;214827022;1.0
848699;214836819;5.0
850439;214821315;5.0
850572;214819691;5.0
850572;214826934;5.0
855488;214826615;5.0
855488;214837485;3.0
855753;214685795;2.0
855753;214829312;2.0
855753;214833800;2.0
860409;214826897;5.0
862701;214715025;5.0
864951;214821309;5.0
865988;214819772;1.0
865988;214837485;2.0
865988;214838831;2.0
865988;214839392;5.0
874213;214691522;5.0
874213;214691557;2.0
874871;214840483;5.0
877713;214640017;5.0
877713;214710062;0.0
877713;214800262;5.0
877713;214821401;5.0
877713;214826837;2.0
877713;214826908;3.0
877713;214826998;5.0
879613;214839313;5.0
880698;214716984;5.0
883909;214551911;5.0
885819;214685141;5.0
886873;214612920;5.0
886873;214821307;2.0
891179;214826705;5.0
892031;214828987;5.0
892279;214827009;5.0
893258;214748295;2.0
893258;214748300;2.0
893258;214753507;2.0
893693;214717003;5.0
895631;214833345;5.0
897923;214827011;2.0
897923;214827013;5.0
898529;214539845;5.0
902138;214559726;2.0
902138;214684108;2.0
907236;214690995;5.0
908396;214837483;2.0
908396;214837487;5.0
908396;214837490;5.0
911169;214821302;1.0
911169;214821305;2.0
911169;214821339;2.0
912838;214716984;2.0
912838;214832653;5.0
919543;214691632;5.0
919543;214691681;1.0
919543;214698446;5.0
919543;214821300;1.0
919543;214821401;3.0
919543;214826872;3.0
919543;214837485;1.0
919543;214837487;1.0
919543;214842575;0.0
922063;214716971;5.0
927407;214535621;1.0
927407;214587611;2.0
927407;214821285;1.0
927407;214826810;1.0
928077;214691396;5.0
928077;214826705;2.0
928608;214554519;5.0
932136;214545894;5.0
932136;214546085;5.0
932136;214546089;3.0
932136;214714880;1.0
932136;214827024;5.0
933108;214821315;5.0
935844;214836761;5.0
943359;214509084;5.0
945362;214551388;5.0
945362;214840901;5.0
945362;214843547;5.0
948147;214839313;5.0
951112;214748295;5.0
953776;214540963;5.0
953776;214828991;5.0
954394;214510775;5.0
956253;214691300;5.0
956253;214694497;5.0
956253;214829317;1.0
956253;214843543;5.0
956253;214844308;5.0
957513;214829720;5.0
960726;214612920;5.0
960726;214716120;5.0
961407;214586743;5.0
961407;214587317;2.0
961898;214573607;5.0
963326;214821315;5.0
965029;214512425;5.0
967986;214833802;5.0
969388;214820844;5.0
970052;214821305;3.0
970052;214840920;5.0
970052;214843370;5.0
972554;214712237;5.0
974369;214640015;5.0
977524;214518652;5.0
979239;214827009;2.0
979239;214838831;5.0
979372;214705991;5.0
981007;214820844;0.0
981007;214829366;0.0
981007;214829745;2.0
981007;214833755;1.0
981007;214834880;1.0
981007;214835743;5.0
981007;214839600;1.0
987932;214706460;2.0
987932;214827009;3.0
988967;214844289;5.0
993299;214829004;5.0
995941;214829310;5.0
1001103;214829327;5.0
1005998;214828989;5.0
1009938;214632362;5.0
1010351;214711333;5.0
1010351;214821305;2.0
1010351;214821309;1.0
1010494;214829327;5.0
1012477;214664767;5.0
1014614;214571904;2.0
1014614;214748338;2.0
1014614;214826814;5.0
1015094;214563238;5.0
1015594;214829334;5.0
1017642;214829004;5.0
1022554;214821315;5.0
1024198;214580304;3.0
1024198;214714880;2.0
1024198;214829745;5.0
1025626;214540389;5.0
1027101;214828995;5.0
1027101;214829747;2.0
1029793;214840760;5.0
1033162;214829327;2.0
1033162;214829330;2.0
1033537;214827020;5.0
1035864;214718203;5.0
1036544;214821305;5.0
1038708;214820261;5.0
1042063;214601197;5.0
1043898;214821395;5.0
1047893;214612687;5.0
1060292;214829720;5.0
1062021;214580293;5.0
1063924;214821360;5.0
1067252;214559726;5.0
1068101;214552843;5.0
1068482;214829085;2.0
1068482;214832786;5.0
1069821;214827009;5.0
1073483;214820439;5.0
1073606;214587317;5.0
1074457;214580291;5.0
1074457;214580293;2.0
1074457;214714880;2.0
1076339;214601051;5.0
1076578;214584939;5.0
1079383;214838100;5.0
1081176;214829336;5.0
1082123;214820261;5.0
1087107;214644525;5.0
1092419;214716579;5.0
1092419;214748259;5.0
1092419;214834991;5.0
1092419;214840412;5.0
1092644;214829747;5.0
1093404;214839373;5.0
1094019;214748336;2.0
1094019;214819430;5.0
1094019;214829321;2.0
1094019;214839600;2.0
1095373;214840378;5.0
1095833;214587028;5.0
1096387;214811752;5.0
1097761;214829321;5.0
1097761;214839600;5.0
1099554;214587592;5.0
1099857;214612721;5.0
1103217;214552449;5.0
1103217;214553762;5.0
1103217;214613657;5.0
1104533;214744018;5.0
1104533;214753982;5.0
1104533;214769042;5.0
1105216;214587317;2.0
1105216;214826563;5.0
1114042;214840760;5.0
1120073;214828978;5.0
1120073;214829100;2.0
1121148;214587712;5.0
1121148;214601233;2.0
1125066;214714880;5.0
1126039;214652053;5.0
1126039;214652167;5.0
1126039;214679049;5.0
1126039;214679122;5.0
1126779;214534706;5.0
1129263;214670145;5.0
1131231;214820233;2.0
1131231;214820261;1.0
1131231;214821302;3.0
1131231;214828991;1.0
1131699;214835072;5.0
1133709;214582385;5.0
1133709;214587317;2.0
1133709;214828980;5.0
1134349;214601197;5.0
1135268;214821026;5.0
1136376;214833326;5.0
1136703;214833800;5.0
1140292;214829317;5.0
1142384;214821302;3.0
1142384;214821309;2.0
1144219;214716935;5.0
1147719;214820844;1.0
1147719;214821296;5.0
1147719;214829360;5.0
1147719;214832786;2.0
1148338;214844006;5.0
1148572;214716928;5.0
1149748;214580304;5.0
1149748;214714880;2.0
1157316;214839373;5.0
1162927;214829310;5.0
1164497;214587317;1.0
1164497;214820805;5.0
1164497;214821395;1.0
1164497;214828995;2.0
1167043;214820392;1.0
1167043;214820400;3.0
1167043;214820402;5.0
1168348;214691681;5.0
1168348;214843382;5.0
1176424;214717082;5.0
1181972;214550987;5.0
1182359;214718396;5.0
1184607;214843560;5.0
1186298;214714880;2.0
1186298;214829042;5.0
1188502;214744265;5.0
1189851;214587039;5.0
1191169;214551630;5.0
1191169;214551632;4.0
1191169;214821302;2.0
1191306;214821277;4.0
1191306;214821285;0.0
1192953;214536868;5.0
1203124;214560354;5.0
1206463;214516005;5.0
1206931;214829325;5.0
1206931;214829332;5.0
1208424;214839313;5.0
1209298;214744530;2.0
1209298;214840775;5.0
1209774;214511465;5.0
1211082;214821302;1.0
1211082;214821305;0.0
1211082;214821307;2.0
1211082;214821309;0.0
1211082;214821315;0.0
1215351;214820345;5.0
1215716;214677446;5.0
1217196;214685797;5.0
1220872;214821309;5.0
1223726;214636310;5.0
1223726;214829006;5.0
1228854;214711297;5.0
1228854;214820392;2.0
1228854;214837483;2.0
1231253;214819772;5.0
1232468;214717331;5.0
1232852;214840762;5.0
1233902;214821305;5.0
1234148;214551943;5.0
1234148;214551975;5.0
1234148;214552037;5.0
1235041;214641412;5.0
1235041;214700876;2.0
1238788;214837483;5.0
1242333;214832730;5.0
1242333;214835582;5.0
1243134;214652220;5.0
1244373;214819685;5.0
1250133;214684093;5.0
1253178;214552387;5.0
1253178;214826705;2.0
1254004;214833800;5.0
1254991;214821302;5.0
1254991;214821309;1.0
1255262;214742679;5.0
1255262;214742803;5.0
1255262;214743024;5.0
1255531;214821305;5.0
1256464;214714880;5.0
1261027;214821313;5.0
1262639;214511055;5.0
1262639;214587317;2.0
1262639;214828995;3.0
1263759;214820387;5.0
1270579;214828989;5.0
1276429;214571904;5.0
1276532;214829810;5.0
1281847;214837140;5.0
1283537;214551607;5.0
1284369;214840541;5.0
1284369;214842553;2.0
1287244;214551913;5.0
1287244;214843507;5.0
1287912;214748300;5.0
1288754;214839997;5.0
1288754;214839999;2.0
1288754;214840001;5.0
1290333;214840760;5.0
1291432;214532064;5.0
1293748;214717331;5.0
1295497;214828989;5.0
1296178;214705991;5.0
1297659;214820383;5.0
1306633;214821332;2.0
1306633;214829392;2.0
1314992;214819376;1.0
1314992;214819691;2.0
1314992;214820400;3.0
1314992;214826992;5.0
1314992;214826996;1.0
1318854;214656380;5.0
1319158;214560587;5.0
1319158;214826621;2.0
1319158;214834877;2.0
1336873;214821332;5.0
1338332;214573357;4.0
1338332;214820396;5.0
1338332;214834880;3.0
1339911;214526083;3.0
1339911;214832394;5.0
1339911;214832396;5.0
1339911;214832402;5.0
1340183;214826610;1.0
1340183;214834877;1.0
1340183;214834880;5.0
1341051;214695399;2.0
1341051;214821317;5.0
1341051;214826563;3.0
1343329;214829004;5.0
1344318;214840599;5.0
1344433;214541591;5.0
1344433;214544782;5.0
1344433;214711280;3.0
1344433;214712124;3.0
1346498;214826666;5.0
1346614;214844458;5.0
1347352;214702796;5.0
1351106;214833800;5.0
1353078;214552198;5.0
1353078;214658145;5.0
1353078;214691610;5.0
1353078;214691612;5.0
1353078;214714993;5.0
1353078;214821339;1.0
1353078;214843965;5.0
1353267;214828961;5.0
1353267;214829752;5.0
1354036;214539110;5.0
1356934;214821407;1.0
1356934;214829387;5.0
1356934;214834877;1.0
1356934;214834880;2.0
1358828;214826610;4.0
1358828;214834880;3.0
1358988;214829366;5.0
1359124;214821285;5.0
1362249;214838619;5.0
1362936;214826610;3.0
1362936;214834877;2.0
1370362;214821305;5.0
1373459;214583852;5.0
1375774;214697259;5.0
1375774;214705659;5.0
1376517;214828989;5.0
1376653;214800270;5.0
1376653;214828974;5.0
1377899;214826610;3.0
1377899;214834880;5.0
1378721;214828995;2.0
1378721;214829038;5.0
1378721;214829327;1.0
1378721;214829330;1.0
1379093;214821410;1.0
1379093;214826563;1.0
1379093;214826610;1.0
1379093;214829366;1.0
1379093;214829387;3.0
1379093;214834877;1.0
1380048;214829019;5.0
1380048;214829885;5.0
1380946;214536193;5.0
1380946;214645987;5.0
1380946;214811739;2.0
1381188;214821339;5.0
1384799;214826610;3.0
1384799;214834877;2.0
1385334;214827009;2.0
1385334;214834865;5.0
1387117;214561775;5.0
1399064;214587266;5.0
1399382;214826610;3.0
1399382;214834880;5.0
1401103;214587266;2.0
1401103;214821332;2.0
1409873;214576755;5.0
1410014;214587266;1.0
1410014;214821332;1.0
1410014;214828976;5.0
1410014;214829392;1.0
1411694;214705532;5.0
1417472;214821332;5.0
1418031;214556212;5.0
1418562;214826610;2.0
1418562;214833755;3.0
1418562;214834877;2.0
1423503;214842553;5.0
1424596;214844154;5.0
1427733;214546136;5.0
1428581;214826610;3.0
1428581;214834880;5.0
1428964;214820842;5.0
1433843;214539845;5.0
1434967;214537832;5.0
1434967;214537899;5.0
1434967;214555873;5.0
1434967;214580790;5.0
1436724;214829004;5.0
1440653;214510757;5.0
1440653;214551868;5.0
1440653;214697617;5.0
1440653;214711262;3.0
1440873;214716932;2.0
1440873;214832657;2.0
1442458;214587547;5.0
1442458;214829861;3.0
1442458;214829863;5.0
1443673;214700437;5.0
1443673;214835021;5.0
1443853;214840775;2.0
1443853;214842450;5.0
1443853;214842594;5.0
1455594;214691426;1.0
1455594;214821397;5.0
1455594;214829366;1.0
1455594;214840798;5.0
1455594;214840910;5.0
1455594;214842420;5.0
1457702;214558783;5.0
1458363;214534258;5.0
1458363;214710971;5.0
1458363;214821320;5.0
1458467;214533020;5.0
1458912;214748300;2.0
1458912;214753513;5.0
1464002;214826996;5.0
1464829;214714880;5.0
1468894;214547814;5.0
1468894;214602384;5.0
1468894;214743495;1.0
1468894;214821317;3.0
1468894;214826610;1.0
1468894;214834880;1.0
1471932;214821350;5.0
1471932;214829392;2.0
1471932;214834880;3.0
1472826;214510738;5.0
1478161;214821341;5.0
1480396;214819481;5.0
1480396;214820447;5.0
1480396;214826610;1.0
1480396;214829387;4.0
1480396;214833755;2.0
1482727;214834873;5.0
1489757;214829392;5.0
1492144;214821332;5.0
1492503;214826610;3.0
1492503;214834880;5.0
1495032;214540110;5.0
1495043;214820261;5.0
1495317;214826589;2.0
1495317;214834877;2.0
1495317;214834880;3.0
1496938;214820394;5.0
