157499,214640000,1
157499,214717003,1
157951,214821397,1
157951,214832559,1
159053,214709653,1
159053,214718160,1
159053,214774685,1
159053,214821024,1
159053,214839313,1
161791,214546102,1
161791,214691428,1
161791,214827030,1
162373,214613743,1
162373,214718216,1
163103,214820842,1
163103,214821298,1
164219,214709216,1
164219,214709270,1
166641,214690820,1
167856,214509071,1
167856,214509073,1
168929,214838441,1
168929,214840798,2
168929,214842600,1
168929,214844070,1
169631,214668281,1
169631,214716902,1
169631,214717286,1
169631,214717877,2
169631,214820392,1
169631,214820396,2
169631,214821015,2
169631,214821401,1
169631,214826612,1
169631,214826837,1
169631,214826876,4
169631,214826908,6
170681,214677821,1
170681,214716935,1
171497,214826606,2
171497,214839313,2
172418,214703790,1
172418,214705745,1
172418,214709645,1
172418,214709690,1
172418,214820192,1
172418,214820201,1
172418,214820237,1
172418,214820240,1
172418,214844297,1
173374,214669783,1
173374,214680577,1
174841,214716902,1
174841,214827017,1
176076,214744779,1
176076,214748287,1
176076,214820456,2
176076,214820458,1
177131,214837445,1
177818,214826955,3
179539,214820225,1
179539,214820237,2
180801,214587915,2
180801,214711661,1
183041,214839268,1
183041,214839277,1
184226,214821015,1
184226,214833800,1
185053,214586795,1
185053,214612721,1
185053,214640017,1
185053,214819745,1
185053,214821275,1
185053,214826621,1
185053,214838100,1
185053,214841060,1
186279,214832557,1
186533,214602225,1
186533,214835900,1
186533,214838462,1
187871,214584920,1
187871,214642230,1
187871,214642277,1
187871,214826722,1
187871,214839902,2
189018,214587898,1
189018,214840762,1
189888,214587005,1
189888,214587013,2
189888,214827030,1
189888,214840412,1
192446,214716990,1
192446,214716997,2
193187,214535685,1
193187,214536326,1
193187,214536932,1
193187,214587607,2
193187,214602815,1
193187,214602832,1
193187,214602834,1
193187,214640475,1
193187,214841640,1
193187,214973182,1
194462,214534601,1
194462,214591588,1
194462,214826705,1
194462,214826715,1
194833,214826955,2
197413,214613893,1
197413,214639305,1
198247,214826700,1
198247,214827009,1
198247,214827035,1
198721,214826925,2
198721,214827000,2
198721,214827005,1
199904,214717003,1
199904,214840378,1
201072,214714790,4
201072,214826925,2
201072,214827007,2
201072,214834865,1
202468,214644605,1
202468,214644607,2
203929,214532835,1
203929,214532848,1
203929,214532857,1
203929,214629307,1
203929,214668215,2
203929,214748188,1
203929,214820394,1
203929,214837050,1
203929,214837093,1
203929,214837112,1
205696,214820439,1
205696,214829312,1
205696,214836750,1
205696,214836782,1
206587,214561500,1
206587,214643932,1
206587,214706432,1
206587,214821026,2
206587,214821030,1
206932,214709685,1
206932,214829737,1
209274,214586711,1
209274,214838370,1
211967,214662819,1
211967,214712107,2
211967,214832653,1
211967,214836765,1
211967,214838503,1
212129,214712130,1
212129,214744775,2
212129,214819376,4
212129,214819721,1
212129,214820392,5
212129,214820400,2
214647,214705745,1
214647,214711333,1
215959,214536307,1
215959,214557206,1
215959,214821300,1
215959,214826619,1
215959,214842287,1
216094,214709735,2
216094,214714697,2
217766,214509000,1
217766,214537753,1
217766,214591374,1
217766,214601049,1
218562,214559726,1
218562,214584092,1
218562,214640094,2
218562,214712120,1
218562,214821279,1
219647,214556210,1
220303,214584907,1
220303,214717003,1
220303,214826702,1
221869,214821277,2
223198,214553936,1
223198,214585397,1
224279,214684717,1
224279,214711310,1
224279,214835117,1
224279,214836506,1
225848,214821037,1
225848,214826955,1
227829,214826801,1
228502,214536384,1
228502,214536412,2
228502,214536446,1
230123,214560187,1
230123,214716982,1
230123,214716984,1
230123,214832653,1
230981,214716930,1
230981,214716932,1
232354,214554272,1
232354,214573290,1
232354,214717877,1
233823,214587307,2
233823,214826810,2
234559,214596180,1
234559,214691267,2
234559,214691390,1
234559,214691426,1
234559,214716924,2
234559,214838100,1
234559,214839313,1
236341,214640242,1
236341,214650382,1
236341,214696826,3
236341,214717307,1
237131,214826750,2
239327,214716926,1
239327,214717003,1
240446,214508563,1
240731,214819760,2
240731,214819762,2
242004,214532072,2
242724,214534241,1
242724,214534245,1
242724,214552395,1
242724,214553730,1
242724,214554785,1
242724,214587167,1
242724,214587305,1
242724,214587560,2
242724,214644729,1
242724,214644731,1
242724,214663310,1
242724,214685422,1
242724,214685424,1
242724,214687899,1
242724,214692590,1
242724,214717839,1
242724,214785924,1
242724,214826705,2
242724,214828865,1
242724,214829735,1
245738,214696740,1
245738,214838615,1
246571,214826927,2
247379,214839313,2
247962,214512425,1
247962,214601672,1
247962,214826769,1
250714,214696967,1
250714,214699873,1
250714,214701778,1
250893,214717005,1
250893,214717007,1
252443,214684513,2
253794,214589128,1
253794,214761326,1
253794,214840762,1
254623,214571904,1
254623,214576273,1
254623,214717260,1
254623,214828867,1
254623,214836137,1
256234,214709947,1
256234,214837205,1
256234,214840762,1
256234,214842309,1
256234,214842375,1
256234,214842377,1
257919,214636755,2
257919,214678430,1
257919,214708044,2
259123,214636498,1
259123,214821369,1
259123,214821380,1
260796,214640407,1
262141,214651427,1
262141,214821275,1
263111,214514295,2
263111,214530665,1
263111,214600468,1
263111,214668677,1
263111,214711299,1
263111,214712235,4
263111,214717511,2
263111,214819400,1
264502,214718160,1
264502,214718252,1
264502,214821024,1
265832,214553730,1
265832,214826705,1
267059,214839313,2
267059,214839995,1
267851,214820842,1
267851,214829737,1
268668,214704180,1
268668,214821290,1
269374,214691267,1
269374,214691349,1
269374,214842450,1
269374,214843494,1
271166,214674752,2
272257,214535681,1
272257,214538027,1
272257,214584939,1
274138,214532070,1
274138,214826803,2
276431,214702877,1
276431,214706216,1
276849,214558192,1
276849,214577518,1
276849,214714794,1
276849,214826837,1
276849,214826912,1
276849,214826925,1
276849,214827005,1
276849,214827007,1
276849,214828987,2
276849,214834865,2
277581,214820227,1
277581,214820231,1
278752,214594680,1
278752,214650635,2
281391,214587952,1
281391,214596602,1
282192,214632317,1
282192,214632328,1
283262,214508287,1
283262,214684093,2
283262,214695137,1
283262,214832557,1
284492,214826715,1
284811,214642055,1
285738,214642560,1
285738,214709634,1
286953,214587915,2
286953,214644958,1
286953,214700610,1
288632,214537967,4
288632,214537972,1
289438,214581690,1
289438,214586795,1
289438,214708303,1
289438,214708367,1
289438,214709634,1
289438,214709685,1
289438,214819745,1
289438,214820225,1
289438,214821279,1
289438,214829737,1
289438,214844297,1
291487,214748287,1
291487,214819577,1
291487,214820454,1
291487,214821392,1
292862,214684513,1
292862,214833800,2
293938,214587898,1
293938,214644887,1
294991,214581819,1
294991,214632167,1
294991,214686932,1
294991,214687455,3
294991,214699010,2
294991,214710234,1
294991,214716928,1
294991,214716930,1
294991,214718210,1
294991,214757379,1
294991,214820842,1
294991,214832653,1
296162,214544355,2
297766,214826799,2
297766,214826900,1
298496,214821020,1
298496,214821390,1
298496,214832557,1
300221,214716928,3
300221,214716982,1
300221,214717007,1
300221,214832657,1
301456,214612785,1
301456,214696432,1
301456,214717003,1
301456,214838957,1
301456,214839373,1
302791,214663985,1
302791,214821279,1
303152,214532107,1
303152,214535634,1
303152,214565557,2
303152,214674431,1
303152,214676006,1
303152,214716688,1
303152,214832649,1
306048,214630042,1
306048,214702747,1
306048,214827030,1
306936,214691557,1
308208,214826608,2
308388,214821390,2
308388,214838417,2
309504,214695069,1
309504,214829398,1
312214,214718396,1
312214,214836761,1
312563,214508942,1
314992,214551626,1
314992,214596101,1
314992,214609357,1
314992,214629069,1
314992,214650530,1
314992,214684841,1
314992,214699590,1
314992,214716714,1
314992,214716980,1
314992,214716990,1
314992,214717003,1
314992,214717007,4
314992,214819490,2
314992,214838068,1
314992,214838190,1
314992,214839302,1
315903,214674647,1
315903,214832550,1
316558,214600655,1
316558,214821290,2
316558,214839755,1
318084,214557913,1
318084,214839313,3
318084,214839999,2
318912,214821011,1
320624,214509084,1
320624,214587915,1
320624,214587935,1
322118,214509620,1
322118,214832182,1
322118,214832212,1
323581,214532143,4
323581,214539551,2
324087,214821390,2
324788,214716932,1
324788,214716986,1
324788,214832655,1
326201,214565522,1
326201,214676062,1
326201,214704180,1
326201,214835548,1
326201,214835552,1
328436,214587860,1
328436,214835771,1
329536,214586923,2
329536,214664919,1
329536,214819762,1
329536,214826625,1
329536,214826799,3
329536,214826900,1
329536,214839313,3
330103,214639115,1
330103,214663228,1
330103,214663235,1
332473,214716926,1
332473,214716986,1
332473,214717005,1
333284,214744528,1
334787,214709681,1
334787,214710140,1
334787,214715863,1
334787,214800272,1
334787,214820402,1
335714,214708303,1
335714,214819577,1
335714,214821279,1
335714,214821397,1
335714,214840419,1
336638,214558597,1
336638,214559317,1
336638,214581427,1
336638,214591665,1
336638,214714755,1
336638,214826608,1
336638,214826623,1
336638,214826625,2
336638,214826702,1
336638,214826801,2
336638,214832709,1
337858,214640454,1
338046,214572182,1
338046,214572234,1
338046,214582952,1
338046,214819378,1
338046,214819464,1
338046,214820385,1
338046,214826801,1
339263,214710309,2
339263,214717877,1
339263,214718207,1
339263,214826615,2
341362,214544608,1
341362,214640242,1
341362,214705691,1
342991,214586711,2
343793,214837485,1
343793,214837490,1
344834,214836939,1
344834,214836943,1
346023,214536185,1
346023,214811758,1
346749,214587028,1
346749,214691390,1
348358,214567331,1
348358,214717822,1
349692,214585395,1
349692,214826810,1
350769,214558192,1
350769,214571188,1
350769,214577518,1
350769,214684841,1
350769,214684845,1
350769,214714794,1
350769,214826912,1
350769,214826925,1
350769,214827000,1
350769,214827005,1
350769,214827007,1
350769,214827026,1
350769,214828987,1
350769,214834865,1
352133,214821380,2
352133,214826702,1
354267,214821279,2
354933,214842386,2
355624,214510091,1
355624,214510205,1
355624,214639213,1
355624,214639232,1
356653,214701234,1
359073,214840378,1
360348,214546018,3
360348,214546025,1
360959,214819760,1
360959,214819762,1
360959,214820400,2
360959,214826835,1
360959,214826872,1
361662,214532070,2
361662,214535621,2
361662,214821285,2
361662,214826803,4
361662,214826955,1
364338,214674487,1
364338,214819550,1
364338,214821017,1
364338,214821022,1
366084,214600940,1
366084,214700428,1
366084,214829780,1
367154,214826835,2
367154,214826955,1
368461,214587384,4
368924,214820842,1
368924,214821298,1
370106,214745272,1
370106,214745274,1
370106,214828860,1
370106,214837380,1
370106,214837412,1
370783,214826702,2
372558,214717095,1
372558,214839313,1
373071,214554785,2
373071,214601233,1
373071,214718411,1
373071,214820400,2
373071,214820458,1
374298,214819552,1
374298,214821377,1
375743,214548744,1
375743,214839902,2
378024,214554358,1
378024,214716932,1
379791,214708305,2
380706,214577732,1
380706,214821028,2
381522,214557590,1
381522,214833800,1
383034,214744530,1
384892,214535672,2
385278,214642560,1
385278,214700885,1
386371,214637814,1
386371,214640334,1
387614,214821277,1
387614,214826700,1
388923,214718203,1
388923,214821390,1
389722,214535621,2
389722,214826810,1
390463,214587898,2
393209,214705757,1
393209,214821279,1
394098,214582387,1
394098,214833800,1
394826,214800268,1
394826,214826623,1
394826,214826799,3
394826,214826900,1
395661,214691604,1
395661,214820201,2
395661,214829312,1
396488,214531434,1
396488,214602727,1
396488,214640467,1
396488,214838522,1
397441,214602605,1
397441,214712235,1
398847,214650632,1
398847,214650635,1
398847,214668249,1
398847,214819427,2
399808,214532072,2
399808,214826803,2
402144,214539084,1
402144,214539110,1
402144,214539112,1
402144,214613743,2
403014,214716928,1
403014,214716943,1
403014,214716999,1
403014,214717867,1
404937,214703790,1
404937,214820192,1
404937,214820225,1
404937,214820942,1
406747,214551892,1
406747,214829741,2
407857,214716935,1
407857,214716977,1
409129,214535621,1
409129,214573305,1
409129,214820227,1
409129,214821397,1
409129,214832557,1
410232,214587384,1
410232,214717888,1
410232,214718160,1
410232,214819547,1
410232,214821020,1
410232,214821024,1
410232,214829282,2
411392,214716930,1
411392,214716932,2
411392,214716935,1
411786,214716924,1
411786,214717095,2
411786,214836761,1
413171,214827009,3
413868,214532070,1
413868,214567102,1
413868,214826897,1
415733,214819745,1
415733,214826705,2
417152,214826801,2
418309,214826608,2
418309,214826715,1
419761,214584920,2
419761,214764281,2
419761,214821388,1
419761,214826747,4
420278,214537967,3
423934,214691467,1
423934,214696997,1
423934,214712137,1
423934,214791688,1
423934,214819719,1
423934,214820345,2
424256,214691587,1
424256,214705119,1
424256,214820450,1
425076,214716982,1
425076,214716984,1
425076,214717007,1
425076,214832655,2
426254,214536187,1
426254,214586595,1
426254,214643034,2
426254,214646822,1
426254,214718276,1
426254,214840483,1
426254,214840762,1
429054,214783346,1
429294,214587384,2
431917,214717007,1
431917,214832653,1
432191,214601807,1
432191,214829681,1
433311,214821292,1
433311,214826627,1
434224,214837989,2
434224,214837991,1
434224,214837993,1
434224,214837995,2
434224,214837997,1
434224,214838000,1
434224,214838004,1
435534,214532070,1
435534,214532072,1
437121,214587898,1
437121,214702706,1
437121,214702708,1
437121,214702787,1
437121,214710905,1
439292,214648254,1
439292,214717888,1
439951,214532070,1
439951,214532072,3
439951,214552492,1
440606,214585138,1
440606,214601038,1
440606,214709585,1
440606,214709587,1
440606,214709589,1
440606,214821296,3
441467,214716932,1
441467,214841060,1
442864,214587915,1
442864,214838503,1
443742,214648254,1
443742,214748287,1
443742,214826953,2
444604,214821377,3
446398,214594680,1
446398,214820225,1
446398,214826810,1
447336,214684843,1
447336,214712272,1
447336,214753505,4
447336,214819760,1
447336,214819762,3
448559,214826700,1
448559,214826801,1
449886,214717007,2
450827,214535010,1
450827,214586595,1
450827,214645871,1
450827,214650635,1
451697,214644264,4
451697,214651850,1
451697,214664102,3
451697,214664120,1
451697,214701114,1
451697,214702552,1
451697,214709550,1
451697,214717183,1
451697,214753822,1
454462,214718160,1
454462,214829282,1
455661,214820790,2
455661,214826627,2
455661,214826955,2
455921,214539272,1
455921,214539275,1
457002,214684845,1
457002,214826912,1
460246,214551911,2
461292,214821277,2
461973,214571413,1
461973,214821020,1
461973,214821373,1
461973,214821386,1
463423,214530665,1
463423,214712235,1
464709,214716984,1
464709,214717003,1
465926,214753648,2
467646,214580302,3
468388,214601233,3
468388,214725532,3
468388,214793998,6
468388,214819385,1
468388,214820387,2
468388,214828867,2
469116,214826799,1
469116,214826900,1
469116,214840577,1
471751,214835762,1
471751,214839782,1
472678,214545930,1
472678,214545935,1
472678,214572182,1
472678,214819552,1
473999,214554118,1
473999,214554332,1
473999,214826874,1
474262,214555492,1
474262,214748287,1
476927,214586711,1
477384,214837485,2
477384,214837490,2
478654,214838962,1
478654,214838964,1
480006,214539262,1
480006,214832557,1
480893,214840597,2
481462,214544820,1
481462,214699065,1
484008,214555237,1
484008,214639299,1
484008,214676107,1
484008,214701823,1
484008,214702719,1
485338,214687457,2
485461,214687685,1
485461,214840410,1
485461,214840417,1
485461,214840419,1
486698,214536399,1
486698,214536412,1
487993,214708372,1
487993,214832450,1
489672,214821377,1
491483,214821292,3
492266,214551617,1
492266,214586711,1
492266,214821309,1
493526,214545821,3
494227,214555378,4
494227,214646000,1
495567,214842575,1
495567,214842577,1
495838,214709645,1
495838,214709690,1
497536,214581611,2
497536,214676962,1
497536,214697681,1
497536,214717877,1
497536,214819393,1
497536,214820334,1
497536,214826615,1
499189,214819586,1
499189,214819640,1
500468,214552449,1
500468,214553762,1
501686,214652878,2
501686,214652923,2
501686,214835458,1
502141,214512431,2
502141,214820261,1
502141,214839864,1
503887,214587939,2
503887,214600922,1
503887,214644860,1
506559,214509013,1
507362,214691486,1
507362,214716116,1
508676,214819490,2
508676,214829741,1
509498,214829021,1
509498,214829032,1
509498,214829042,1
510439,214821302,3
510439,214821305,1
510439,214821309,1
510439,214821315,1
511061,214745272,2
511061,214837391,2
512202,214821341,1
512202,214842575,1
513416,214838762,1
513416,214840378,1
514487,214684513,1
514487,214829325,1
514487,214840757,1
516838,214538030,1
516838,214584939,2
516838,214821277,2
518501,214537415,1
518501,214537455,1
518501,214537457,1
519256,214684513,1
519256,214831674,1
521244,214534603,1
521244,214591682,1
521244,214638965,1
522687,214829327,1
524024,214829321,1
524024,214832780,1
525332,214582387,1
525332,214836750,2
526777,214717207,2
526777,214837374,1
528096,214714790,2
528096,214828987,1
528622,214827011,2
528622,214827013,6
530418,214546102,1
530418,214827030,1
530956,214643045,1
530956,214743350,3
532142,214821302,3
532142,214821309,4
532142,214821401,2
532142,214826619,1
532142,214826927,3
532142,214826934,2
532707,214545894,1
532707,214685996,1
533907,214554144,1
533907,214684451,1
533907,214684520,1
534956,214540655,1
534956,214657599,1
536732,214551617,2
536732,214551626,2
536732,214821309,1
536732,214821313,1
536732,214821315,1
536732,214821339,2
539411,214691426,1
539411,214717331,1
540247,214714530,1
540247,214715100,1
540758,214551624,3
540758,214612704,1
543381,214718216,1
543381,214833725,1
544143,214553936,1
544143,214829310,1
544912,214826927,1
544912,214826932,1
546222,214747190,1
546222,214839510,1
547564,214827026,1
547564,214829317,1
548702,214716658,2
549077,214821302,1
549077,214821305,1
549077,214821315,1
550796,214833650,1
550796,214835218,1
552432,214600663,2
552432,214845163,1
553098,214539845,1
553098,214664767,1
554028,214716935,1
555801,214557290,1
557844,214696824,1
557844,214697282,1
558701,214509296,1
558701,214530549,1
558701,214829278,1
558701,214839870,1
559569,214574672,1
559569,214640019,1
559569,214668759,1
559569,214668761,1
560272,214828995,1
560272,214829747,2
562027,214550567,1
562027,214586432,1
562027,214684843,1
562027,214819719,1
562027,214819760,1
562027,214819762,2
563747,214546089,1
563747,214546123,2
565074,214553865,1
565074,214585588,1
565074,214642097,1
565074,214674427,1
565074,214717498,1
567137,214826619,1
567137,214826621,1
567364,214714794,1
567364,214760897,4
568547,214829747,1
570257,214548744,2
570257,214827015,1
570514,214821277,1
573042,214639265,2
574003,214552678,1
574003,214552685,1
574003,214835120,1
575312,214557279,1
575312,214800262,1
575312,214820392,1
575312,214826953,1
575312,214827017,3
575696,214840760,1
575696,214844190,1
575696,214844192,7
575696,214844195,3
575696,214844197,1
575696,214844201,1
576931,214509000,1
576931,214584939,1
576931,214684513,1
576931,214839373,1
579539,214546102,1
579539,214601462,1
579539,214826212,1
580146,214709645,1
580146,214820201,1
580951,214821315,3
582419,214508557,1
582419,214650508,1
582419,214753631,1
583763,214582179,1
583763,214820805,2
584979,214509013,1
584979,214838503,1
586724,214676535,1
586724,214676580,1
587473,214587384,1
587473,214668590,1
589148,214709634,1
591531,214554155,1
591531,214639997,1
592649,214716688,1
592649,214743660,1
592991,214612706,1
592991,214821315,1
592991,214839999,1
594259,214535589,1
594259,214535600,1
594259,214535617,1
594259,214587650,2
594259,214607167,1
594259,214833800,1
594259,214833802,2
594961,214543035,1
594961,214552509,1
597914,214717007,1
597914,214832655,2
598377,214530665,1
598377,214711297,1
598377,214821302,1
599609,214744265,3
600848,214586983,1
600848,214844188,1
602546,214553698,1
602546,214640100,1
602546,214687901,3
602546,214834907,1
603279,214840513,2
604993,214512611,1
604993,214600989,1
604993,214712235,1
604993,214712237,1
604993,214743515,1
606177,214703790,1
606177,214826927,1
606177,214827015,1
607633,214820225,1
607633,214826925,1
607633,214827000,1
607633,214827005,1
607633,214827007,2
607633,214834865,1
609054,214706460,2
609054,214821030,1
609827,214696434,2
610388,214551399,1
610388,214829745,1
610388,214829747,1
611808,214684845,1
611808,214826908,1
611808,214828987,1
611808,214837485,1
611808,214838831,1
613337,214584810,1
613337,214828989,1
615017,214706306,2
615733,214537380,1
615733,214558127,1
615733,214646752,1
615733,214697707,1
615733,214697711,1
617254,214820842,2
618079,214532038,1
618079,214644958,3
618079,214644960,3
618974,214537775,1
618974,214701825,1
618974,214717314,1
621403,214536440,1
621403,214601197,1
621573,214607182,3
621573,214833800,1
621573,214839731,1
623018,214843370,1
623018,214843449,1
623827,214686086,2
623827,214746386,2
623827,214827020,1
625518,214691557,1
625518,214691587,1
625518,214828978,1
625518,214828995,1
625518,214835743,1
625518,214840775,1
625518,214840899,1
625518,214842450,1
626222,214573288,1
626222,214707853,1
627293,214716986,1
627293,214821315,1
628601,214744530,1
628601,214746388,3
628601,214800272,1
628601,214820261,1
628601,214820807,1
628601,214820810,1
628601,214821300,1
628601,214821339,2
628601,214821401,5
628601,214826876,3
628601,214826932,3
628601,214826934,4
628601,214829321,1
628601,214829668,2
628601,214829717,1
628601,214839600,1
628601,214840597,1
629207,214553700,1
629207,214834918,2
632284,214826617,1
632284,214826621,1
633839,214820842,1
633839,214833800,1
634462,214701234,1
634462,214701236,1
635852,214514640,1
635852,214684841,1
635852,214826925,1
636781,214820237,1
636781,214844297,1
637256,214589677,1
637256,214835645,1
637256,214835647,1
637256,214835649,1
637256,214835651,1
637256,214835655,1
638509,214837119,2
639388,214584939,4
639388,214684513,1
639388,214717798,1
639388,214820233,2
639388,214820261,3
639388,214833800,6
639388,214839373,1
639388,214840599,1
640729,214716928,2
641918,214509013,2
641918,214581761,2
641918,214819640,1
643898,214511070,2
644622,214681661,1
644622,214696781,5
646531,214826705,1
